index,Temperature,Humidity
29539,-24.1,81
27147,18.8,31
39243,6.4,97
67075,26.8,38
118597,8.2,67
53571,-7.4,85
47581,-8.7,89
83867,17.1,26
79356,21.4,50
74348,11.0,58
1589,7.7,74
92401,-4.9,83
90077,17.8,50
49627,20.3,65
106567,11.3,64
113736,25.4,34
105831,-9.9,62
29384,0.8,74
3714,24.4,41
102717,27.3,41
30946,11.0,89
103274,25.1,26
61543,28.0,36
114261,32.0,21
109478,24.9,30
32372,25.6,38
106550,-2.9,71
22915,-3.1,70
64536,-5.5,64
17123,-14.6,89
120149,32.7,22
74030,12.9,52
105099,-2.4,89
114935,12.7,54
55862,27.6,19
116974,-8.0,93
124372,15.3,40
12116,-4.7,88
127566,7.8,68
45719,2.6,84
24537,-3.2,68
48319,2.4,75
65790,-2.7,95
99738,-4.3,89
33680,13.5,48
79819,25.3,42
137629,20.0,76
95626,14.5,58
73091,22.4,41
274,-5.3,75
77980,16.1,46
85811,23.1,25
33163,17.8,56
38854,30.0,24
134511,0.5,72
38757,27.4,22
25856,20.0,40
920,-2.9,88
4281,6.1,50
2941,20.3,61
60636,10.7,61
71361,-13.5,86
123248,-4.0,94
135408,3.4,90
45632,1.6,79
81949,-15.0,86
136719,14.4,61
28437,7.0,86
81877,-21.4,62
114999,25.2,31
71737,17.8,23
67416,29.3,31
126292,28.7,24
64769,-0.5,75
138507,19.0,48
132321,13.3,47
19117,3.6,71
62455,16.0,27
31647,18.2,78
14042,13.5,92
114205,27.0,34
124648,16.9,28
99353,-4.7,81
75742,-22.8,72
45966,8.2,51
91835,20.5,33
21731,20.0,39
67191,20.2,61
31168,10.9,86
61464,26.0,39
123823,5.0,82
93756,-4.3,98
94905,1.8,87
53457,-7.0,93
61058,20.7,59
130642,21.8,50
125729,15.6,88
29626,-23.1,69
111121,-9.9,75
41494,10.0,35
64134,-4.1,76
78505,24.2,26
130463,10.2,71
62042,25.6,48
54192,7.1,66
10628,15.4,47
69437,-10.4,87
107031,8.4,41
47752,9.1,47
101712,17.5,58
21010,17.9,73
15894,29.5,24
88402,-12.7,82
65022,-16.3,84
4645,2.1,71
123342,5.0,54
84280,29.6,24
42526,-2.0,81
105133,2.5,95
97926,15.4,35
15888,13.3,60
109628,6.5,61
117073,-2.9,76
83393,2.0,69
127338,8.0,62
90542,20.6,62
11803,2.6,82
24611,-11.7,86
85444,24.2,44
54122,15.8,50
130967,27.6,35
20351,19.3,67
87993,-3.9,81
95108,13.0,46
117810,-1.4,66
64499,-16.9,81
88723,-10.6,87
45065,26.2,20
53451,-5.3,100
585,-11.8,72
94896,9.4,56
97256,22.4,40
120156,17.9,87
100046,-5.1,93
127929,1.5,89
106057,4.9,61
99232,-8.5,84
14370,16.9,81
47902,-5.3,68
51815,3.1,66
57632,-7.9,93
84611,25.1,41
33046,11.4,79
47069,-15.1,90
43572,26.0,45
71221,2.7,64
53082,-13.1,83
23205,5.8,48
2328,15.3,71
96980,27.2,51
78895,18.6,52
64846,-24.2,91
64447,-20.2,69
67179,19.4,55
124191,-7.5,87
134841,-4.8,68
76714,-12.4,80
67284,30.2,45
112216,16.6,24
96583,31.0,35
134226,-6.3,84
45395,8.5,65
71400,-0.3,85
137418,19.3,72
54570,14.2,32
98360,6.6,91
66088,12.5,45
78841,31.8,24
111325,-1.5,97
81077,8.3,45
80191,11.8,50
20949,26.2,42
114328,30.1,21
1954,2.9,64
62981,14.8,45
43609,27.1,31
5286,1.8,65
54783,14.3,50
96764,21.5,60
128630,5.2,68
53104,-2.4,94
101692,14.5,65
99016,-4.7,88
74705,9.8,48
72393,17.6,37
43494,14.1,42
113964,15.3,81
47286,-0.7,53
97429,14.9,69
57322,13.0,43
25670,15.1,69
85557,25.8,31
11661,-14.2,86
81810,-10.7,82
1089,-3.6,92
83173,0.4,86
49720,25.6,41
132229,25.4,40
30126,-3.9,76
61903,22.8,41
44384,18.4,64
43029,17.6,62
112489,13.6,33
75575,-0.9,91
106501,10.2,90
25794,19.5,42
46899,-24.2,81
41711,-23.6,76
11796,-8.6,89
122655,-8.4,92
20252,21.3,52
93370,-2.3,73
56158,24.2,34
132042,27.6,31
4532,7.9,58
53660,5.7,72
16814,0.9,85
102924,27.2,28
122208,-6.1,89
69967,-18.0,79
125060,30.5,32
67256,34.6,26
61519,22.4,47
15829,9.3,70
121229,9.7,47
97990,17.0,36
137903,22.7,54
90921,28.4,51
90024,30.2,33
110443,-10.8,77
29978,-19.5,78
68022,19.2,44
76110,-15.2,82
86659,-2.1,92
117268,3.7,79
14680,22.2,49
75990,-3.9,74
99523,-11.6,85
10765,5.1,92
50267,28.8,29
1205,3.4,88
8113,7.5,73
102961,14.7,80
45981,-11.1,84
45657,13.4,39
62013,20.8,35
78614,24.0,33
85707,25.8,23
12277,-4.8,86
62478,9.4,48
32340,21.4,36
13659,17.2,29
72458,21.5,41
82244,1.1,68
129470,0.4,90
24542,4.1,73
87103,-9.5,91
78384,18.0,84
109792,3.8,86
1411,0.5,96
57107,13.0,70
38404,26.4,33
93188,-4.2,62
119877,22.0,45
73875,28.9,22
51402,12.5,59
109056,15.6,46
17479,-0.8,64
15978,15.4,47
117831,7.9,54
4381,0.3,84
76222,-17.5,83
97377,10.6,56
12601,7.4,57
57831,0.8,83
96811,25.7,48
15470,18.8,51
18331,-7.8,79
131161,25.9,39
53549,-12.6,82
69264,-15.8,85
48213,16.4,45
39747,4.0,93
130424,15.0,54
8684,20.8,51
32913,20.4,38
84332,15.1,61
92372,4.8,94
6576,-5.4,97
92252,13.7,65
10056,20.3,30
128429,-0.2,70
86012,6.4,47
76052,-9.5,76
59540,-14.6,67
78641,15.5,56
35753,-2.6,93
43699,13.2,86
94746,3.3,90
96863,23.6,57
101682,12.5,80
85086,22.5,43
128978,-18.7,83
8703,23.6,39
24480,-0.8,86
30938,15.4,53
86163,0.5,90
7243,-0.2,86
97390,24.3,30
19030,-1.6,74
107319,19.2,59
96891,22.1,57
51941,-1.1,77
25635,10.6,96
83510,16.8,27
11035,-0.7,83
35104,-22.2,82
65590,1.4,74
105331,-3.1,78
6582,7.6,45
44098,17.5,76
17708,-26.4,82
48483,-2.8,69
138754,4.2,82
50746,25.8,30
15902,13.0,65
127183,6.2,63
36916,17.7,74
115174,17.4,45
119062,17.1,62
131216,10.8,82
10762,4.2,77
123621,-8.0,63
73433,24.2,37
29183,-13.0,79
107720,20.5,34
74475,20.8,24
28862,0.6,92
34476,-1.6,82
43333,27.5,29
91578,25.3,27
70992,-10.0,63
34220,6.6,40
38797,25.0,20
95530,13.2,92
107131,9.0,96
43257,27.9,30
104466,2.0,79
49563,26.4,36
69046,6.8,72
1571,2.2,96
43111,12.0,86
30635,-7.4,60
57329,-1.4,78
118269,6.5,43
38896,13.6,67
58833,-24.8,76
5466,-20.5,72
93623,-12.5,65
70263,-12.7,72
43643,32.3,35
41934,-14.1,61
55938,25.2,39
73268,26.9,32
107025,12.7,85
79855,14.7,79
30345,7.4,96
7128,13.6,46
11737,2.4,80
63950,-4.2,72
129756,-16.4,78
50268,22.8,42
132972,10.9,53
30972,9.8,91
87210,-15.1,72
127,-5.7,84
13770,11.2,79
110866,-7.1,96
40714,-0.8,80
90539,36.2,22
28720,1.0,100
4658,1.6,73
67341,20.2,44
44991,20.4,31
62558,11.6,73
39436,11.5,81
50562,11.6,71
1852,14.6,41
136459,15.2,42
114097,19.7,61
43031,19.7,53
127148,10.2,66
86375,17.7,23
17049,-19.8,67
39990,11.4,84
41480,-4.4,77
35227,-7.5,88
123719,-1.7,94
76156,-2.8,66
130959,12.4,82
76056,-11.0,82
134362,-2.2,82
34023,0.5,94
24059,-12.8,77
130921,20.2,37
96293,22.8,42
73001,33.8,20
49970,21.2,67
136008,15.8,52
9351,21.6,38
31617,7.5,83
11922,-2.6,93
65859,2.0,93
133025,6.1,31
117070,-2.6,83
71338,6.1,91
76994,-12.2,87
42893,17.3,81
126620,23.2,31
129485,2.3,68
101670,22.0,33
104129,2.9,61
53355,2.1,90
73848,32.0,19
59788,9.6,45
108202,27.6,36
26697,30.7,36
111170,3.5,79
11078,9.9,62
23240,-3.5,78
12528,-5.8,94
62925,15.1,74
44972,25.4,31
126578,23.4,42
18194,-10.5,94
52938,-8.2,81
75514,-7.1,93
31511,22.0,47
71888,12.9,48
106124,-8.6,83
93871,-11.9,80
46290,-10.7,86
102872,33.1,24
23945,-9.8,81
136916,28.9,41
49078,23.1,43
126025,37.2,17
91843,14.0,66
14424,27.1,32
123411,-0.5,90
75112,4.4,63
107458,16.5,72
117648,-4.4,81
61306,22.7,68
58673,-15.2,83
25621,18.5,31
9456,20.3,59
64665,-14.8,70
44684,20.5,54
21041,17.2,79
89434,11.7,46
99181,-5.4,85
70376,-6.3,78
43684,34.6,28
66390,17.5,54
51563,5.6,58
106847,1.2,76
102970,20.7,51
80023,14.4,94
36013,-13.1,94
41605,2.7,70
123389,-5.3,90
86637,-8.0,81
114164,31.3,25
65141,-0.5,98
49929,20.1,76
101183,5.6,86
72662,28.4,35
101339,15.9,61
33019,14.6,53
27800,22.0,34
90260,22.5,51
43946,26.4,31
109460,19.2,59
37634,22.0,52
100087,-9.8,72
73117,21.0,45
71608,6.6,72
80663,13.9,41
127977,-6.3,73
90078,18.1,74
90676,33.8,18
111873,-7.9,90
78865,17.4,51
41744,-0.6,93
24760,7.8,50
44725,26.2,35
126814,16.2,50
40350,-10.1,84
67705,33.4,25
42611,3.0,90
67908,28.4,27
72638,20.1,36
110151,2.6,63
11469,-10.4,90
99052,-2.3,92
36505,18.6,45
99155,-11.5,76
135219,-1.3,85
86533,12.6,68
68788,10.7,66
8547,28.7,27
104600,2.2,87
52778,-2.3,79
93496,2.9,66
35072,-10.0,75
108475,30.3,29
67252,29.2,52
32901,29.4,24
97901,7.7,91
54995,26.0,34
133524,-2.4,85
5884,-4.5,88
120891,16.2,42
29286,-8.2,63
16499,9.6,79
32706,20.0,83
61696,16.1,58
100773,13.2,57
24515,-7.1,88
109320,28.3,10
105563,-16.0,66
65275,-18.0,70
116892,-5.1,88
24005,-1.2,79
49099,28.8,37
55191,28.5,19
67671,33.0,13
40788,-4.4,91
74677,18.3,31
62449,24.5,24
72122,16.2,54
48578,15.9,51
79131,25.6,22
7230,12.6,38
84570,24.5,33
17537,-8.4,92
24139,-16.9,70
4116,29.0,24
7547,15.9,61
116793,-8.8,74
118635,15.4,46
119011,20.4,54
82596,-15.1,82
98681,-11.7,56
61984,21.8,34
111230,0.8,90
98374,13.2,61
132981,16.2,27
17642,0.0,94
73351,29.8,29
123841,0.6,93
21793,6.6,89
8776,28.6,35
45445,13.8,35
94798,3.8,72
67483,20.0,62
27813,7.1,91
96041,30.0,29
42405,11.2,52
72668,20.9,48
92332,3.0,93
101305,13.9,46
115507,15.6,48
104937,-6.1,87
60702,20.2,34
89548,12.9,37
6153,-12.0,83
81145,11.2,47
18349,-9.6,91
99571,-16.2,91
56785,11.8,65
137760,22.5,70
38813,21.2,42
7738,6.0,79
55874,22.2,35
105298,-21.7,82
123422,2.1,90
105695,-16.4,60
44993,21.8,24
114553,33.9,20
75546,2.6,91
22087,12.3,40
23678,-1.0,98
56537,24.9,32
91059,22.5,46
128687,-3.5,88
43104,11.8,84
108233,32.6,27
15337,24.5,42
60596,13.2,24
24418,8.7,52
121081,12.7,63
41389,-7.3,63
106711,20.6,31
79775,21.5,52
6667,-1.6,100
110741,-2.5,93
54556,11.4,63
64630,1.7,53
67911,30.6,26
57034,13.1,72
119800,22.7,30
14664,30.0,30
102202,19.9,61
35248,-13.0,89
76582,-7.8,84
77067,-12.2,62
128085,5.4,47
101789,14.5,88
21269,27.6,37
34662,7.4,65
6969,-5.7,72
4021,24.5,27
99944,-8.0,79
39616,12.0,73
13668,14.8,66
117016,-9.8,84
35012,-15.6,90
44880,17.4,47
71673,15.4,40
31402,15.6,46
105513,-0.3,73
113231,8.1,60
47762,4.6,73
33788,6.3,67
18544,-9.6,79
116838,5.8,61
47809,1.4,96
137196,15.3,51
76405,6.7,34
6821,6.1,67
3995,22.0,33
112899,10.4,55
38332,27.9,37
53263,-22.2,79
126046,26.5,35
68508,16.3,58
109888,2.2,79
38681,26.0,30
2339,19.0,46
18054,0.0,94
66238,10.9,68
38777,36.2,16
15962,20.9,28
109299,14.3,41
13228,1.6,54
6219,-6.0,81
48301,8.4,61
7180,11.6,32
44106,29.5,44
14054,22.2,61
26857,22.3,37
129778,-14.0,75
19479,8.0,66
103493,22.3,55
118969,16.2,79
20371,15.8,95
61950,26.8,40
68952,8.8,92
101425,13.5,89
81073,1.0,79
1181,-14.5,91
83761,8.0,90
50016,22.0,48
2107,14.5,92
79640,21.8,36
68042,16.0,83
77002,8.2,69
66206,15.6,51
67636,31.6,23
26236,16.2,69
26650,24.3,49
646,-1.9,77
126021,35.0,18
48413,14.6,45
84141,20.2,37
64773,1.9,61
111164,-6.0,85
22356,0.0,86
23211,2.0,69
82699,-14.4,88
77676,1.6,80
62340,23.0,35
53981,2.0,87
7924,27.2,34
107969,11.8,85
103874,1.8,57
118471,12.3,28
2801,20.8,46
113509,25.2,40
88515,1.2,95
101294,12.0,61
44612,26.8,39
7326,-6.3,84
46613,-3.4,92
124719,13.0,74
59782,12.8,39
29122,-17.5,81
62070,30.2,28
42247,-4.3,86
134898,-4.7,96
102915,11.8,65
20109,13.1,53
25781,28.0,40
22538,1.0,53
114327,29.6,30
49789,22.6,47
43531,21.0,28
57636,-4.3,75
51004,9.1,52
32662,31.2,25
29772,-15.2,59
49400,30.0,30
104244,1.3,85
17975,-1.0,58
85644,20.6,35
74882,-6.4,89
105095,-5.9,89
64714,-11.9,75
89124,-6.4,75
123807,-15.6,84
116213,-20.3,62
301,-9.6,85
107726,16.9,65
70741,-22.2,77
41497,-3.2,79
78034,24.6,32
59008,-8.3,87
44715,22.0,45
11554,-2.8,97
4872,7.8,72
119081,21.0,49
127727,0.5,30
123716,-0.8,96
88477,-0.5,77
82811,-10.6,76
116034,1.6,86
21967,10.9,62
65248,-27.7,81
8401,14.7,71
1517,1.1,89
9959,23.8,41
23209,0.7,71
18446,-13.3,95
125389,15.4,39
67389,29.5,26
96103,33.9,30
2088,11.1,75
90030,14.6,85
36406,14.3,49
115571,16.8,49
88752,-14.9,89
64304,-21.3,81
131741,25.6,31
133379,-3.2,77
94150,-7.1,80
35251,-14.2,88
55986,24.2,47
114550,25.9,23
9024,21.4,41
77060,-0.3,57
55800,28.6,34
137380,29.0,26
35990,-4.9,68
126670,17.6,64
84203,15.0,34
34115,-2.9,95
114141,29.0,31
39171,8.5,80
138114,20.6,67
25687,25.6,35
13557,12.2,56
71475,6.3,63
23369,-0.3,75
75632,-1.1,92
127481,15.7,28
84177,20.2,58
43842,20.5,89
25603,9.1,81
133360,8.2,84
82878,-1.9,70
122485,-10.7,62
49537,23.6,31
27836,17.6,35
24938,2.0,95
117986,0.5,58
65688,-2.2,43
112677,17.9,47
82325,-15.3,71
52666,-10.0,91
21421,18.0,48
41868,-12.6,77
114987,11.2,93
129929,0.1,78
41551,2.2,63
136002,-0.2,62
98519,7.5,68
82316,-30.3,73
47446,-3.9,51
46383,-19.8,84
100103,-12.8,79
6903,13.2,39
118129,-4.0,84
9652,18.1,70
118072,17.6,33
107516,8.4,65
6510,-2.3,91
41330,1.4,87
100449,-1.7,92
93270,3.5,43
128543,-3.1,93
62663,20.8,46
41554,-1.6,100
107471,14.5,50
21756,11.2,72
124510,-1.3,66
73412,29.4,26
119497,22.2,31
55923,17.2,59
127260,2.1,66
86425,19.4,43
113006,5.1,49
90730,22.7,40
44457,35.4,17
41200,-3.6,90
67964,20.4,45
134612,-15.4,79
134520,-6.7,83
55164,21.4,44
129705,-10.6,67
1034,-10.2,79
134175,-15.8,71
45131,10.9,69
31392,10.9,55
33211,18.8,42
68036,19.8,57
78140,12.0,79
115175,21.4,30
47167,-10.8,73
63796,1.3,76
128129,5.0,66
36226,7.8,68
47041,-15.6,93
95942,15.6,40
7916,16.2,81
125275,28.9,21
133219,8.8,87
77357,-4.7,84
94275,-2.5,91
58934,-6.9,77
118307,-2.9,77
28904,6.8,65
78545,26.6,29
133658,1.7,87
41539,-2.6,84
110876,-5.1,93
27878,10.7,49
92299,5.3,54
101530,16.2,26
33825,6.8,64
29189,-6.3,86
30708,-9.7,72
98339,-6.0,87
83131,11.5,60
38030,10.2,80
2544,20.8,36
130529,17.4,58
120015,20.1,45
57474,-3.0,90
66459,24.6,44
32998,25.0,37
127752,5.5,50
80333,7.3,86
67629,22.0,80
22136,14.2,23
13688,18.0,52
7259,-4.3,98
106428,0.5,88
137784,31.5,27
34217,3.8,87
26406,18.2,77
31091,8.8,89
593,-10.8,81
105655,-15.3,59
59818,-0.5,96
82701,-31.0,72
44490,28.0,34
36083,10.3,48
82907,-3.1,84
55055,14.5,96
100848,1.4,96
58379,-2.6,85
81923,-20.3,78
75464,-0.1,90
130428,10.4,78
72395,14.6,57
136913,21.3,36
10294,13.6,70
54019,0.1,94
91458,12.5,88
125854,18.5,73
47413,-12.3,78
64493,-19.5,71
57834,0.2,78
25967,22.2,30
114683,20.2,65
33616,8.6,58
136483,18.6,41
128976,-17.6,83
94966,11.7,65
79052,21.8,69
59446,-2.8,44
79555,14.4,92
50418,21.0,71
11589,-4.4,91
115396,4.5,74
124036,-10.1,85
129291,2.2,74
91023,18.3,54
37889,14.8,84
60318,18.6,25
4421,6.1,82
21884,9.5,70
132909,5.4,78
24676,3.9,75
95429,14.0,47
122436,-8.6,89
129868,-5.1,78
66557,14.0,67
135037,-2.3,98
72094,4.4,87
30018,-8.1,67
125234,14.4,42
128555,-11.6,66
54076,9.0,66
5146,-2.5,87
19548,9.5,97
28139,9.6,59
41064,-3.5,84
24157,-18.0,72
123949,-4.6,86
91589,18.5,26
39890,11.2,54
57721,2.8,37
31216,9.1,76
75381,-3.2,69
9521,21.6,51
137164,20.0,57
60701,10.4,47
83466,0.7,96
8523,23.4,35
115651,12.0,60
97066,24.6,52
136371,13.5,47
126240,23.8,35
127247,2.9,69
108973,15.7,63
10137,19.0,49
31847,34.5,15
32830,11.4,65
85492,33.8,18
30576,-11.9,79
26388,23.8,50
34916,-6.1,86
100660,10.2,50
101653,13.9,40
6191,-8.1,92
126269,23.1,38
28046,2.6,67
33620,21.4,29
48153,17.6,42
47977,11.6,62
22780,0.2,92
132431,19.4,43
12789,14.4,39
34168,9.6,49
75544,2.9,88
67184,16.8,80
124918,23.1,36
2989,20.0,67
114494,24.4,44
9206,16.4,81
6288,-15.1,89
33404,19.4,45
69143,0.6,96
69887,-7.3,96
80053,16.7,75
37887,19.2,70
24301,-7.0,85
101156,18.4,50
7027,-0.5,81
133464,12.2,59
28521,9.1,68
22395,8.6,50
22619,5.6,77
68485,10.2,85
6852,-2.4,91
130658,17.7,64
138531,13.1,85
3071,16.0,97
116418,2.6,67
136787,19.5,38
66493,12.8,80
115146,17.5,54
88910,1.5,70
51728,-4.1,87
16298,-0.1,68
131899,31.8,31
97766,23.9,33
117800,1.4,79
115490,-1.2,74
135652,0.0,82
11572,-4.3,93
9249,14.0,66
119267,19.8,41
7876,24.8,48
110324,-9.6,72
132700,12.5,53
12560,-6.5,94
121084,8.0,50
44911,14.6,54
14041,8.4,48
125111,28.6,39
107667,14.3,82
34102,9.3,75
108116,30.0,34
123701,-14.9,76
110028,7.0,84
43214,15.8,52
104857,-2.3,67
125671,33.1,24
58545,0.5,98
5930,-1.6,98
98459,0.6,90
115440,0.5,80
11014,17.2,35
18347,1.6,64
5865,-2.1,94
36107,-1.8,81
45685,-1.8,96
63068,-1.6,76
14529,18.2,70
33220,28.1,34
46090,3.2,88
138400,13.9,59
85119,13.9,70
46552,-10.4,85
17089,-12.1,83
26494,22.7,47
68215,29.8,12
117056,-13.2,80
116728,-13.0,74
52575,-2.9,89
102624,17.3,69
110475,-2.4,78
29630,-22.1,68
52288,-3.9,90
72386,13.6,58
1522,8.3,72
53508,-0.4,81
125644,31.6,32
47139,-19.1,91
63500,1.8,96
47570,3.6,89
45120,6.2,97
135454,1.4,87
74242,16.0,90
1584,7.0,57
103642,8.0,51
6313,-9.3,91
68521,10.4,77
16574,3.5,62
55515,21.7,42
32404,24.4,39
30969,16.0,63
17765,5.8,76
44471,33.5,24
97822,13.5,53
121151,10.2,67
109233,12.0,65
74999,9.0,57
96283,18.4,45
126433,17.8,58
116305,-8.2,89
46399,-13.1,85
5821,-1.7,94
77879,15.6,47
104330,4.7,89
2391,27.9,30
41880,-6.3,69
14594,25.3,47
38417,21.1,44
118667,18.8,44
25248,10.2,95
43254,26.4,29
64503,-9.5,50
30168,3.2,74
124636,8.4,70
116757,-6.9,68
99428,-1.1,85
3292,21.3,48
87807,2.2,41
118657,10.9,65
111211,-18.6,81
4189,6.4,72
53851,-1.0,89
38388,23.2,39
117654,-1.6,80
3885,15.0,62
85498,34.0,16
34127,-2.2,96
85005,21.6,38
79307,28.8,39
26280,31.4,26
32033,17.8,63
19468,8.1,37
29454,-3.4,86
396,-1.6,94
5551,-10.2,94
60970,22.3,59
130802,20.5,45
31173,17.6,60
105667,-17.3,75
19007,-0.8,83
5604,3.2,81
84150,29.3,27
46987,-5.7,87
120386,20.1,61
34965,2.4,60
73315,24.1,63
17983,-7.4,85
54623,5.4,81
88572,-7.3,88
29115,-14.4,74
55295,18.8,38
86470,19.9,36
26438,32.5,21
95888,14.3,90
15818,10.7,95
62972,6.5,87
82107,-4.0,65
71305,-4.0,82
65002,-14.0,86
133376,2.9,93
31442,15.2,66
100886,2.5,63
97834,17.6,63
115281,23.7,24
79371,28.2,40
101021,6.9,84
76038,-9.4,91
16414,9.3,44
27153,11.8,66
28367,5.2,75
63357,0.8,94
135265,-5.8,82
129331,-10.1,85
42784,7.2,70
77808,6.1,88
134013,-15.6,73
71985,15.0,34
31762,16.1,85
115112,23.3,26
45811,-1.2,89
54749,16.6,36
25495,19.1,55
45144,15.8,51
135573,0.4,90
95093,6.2,72
107267,21.8,30
138525,12.2,76
114334,23.0,40
122318,-19.1,84
40805,0.1,89
72016,15.6,57
136368,3.9,52
68102,18.6,52
45290,10.2,41
131239,29.1,32
39078,28.7,17
90996,33.9,17
20225,10.4,91
10449,5.8,97
74623,4.5,66
10513,1.4,68
19648,12.8,59
32370,17.2,59
1807,15.1,61
24824,20.4,33
47484,-2.6,77
11405,-13.1,66
57433,5.5,75
25969,16.7,56
86634,-3.3,92
31962,27.8,45
39676,6.7,73
36908,11.0,75
31495,27.2,41
10964,-0.5,90
30221,0.4,78
98639,-14.5,66
33687,20.4,40
22475,-5.5,90
125988,30.8,46
74203,24.0,31
171,-4.8,88
84917,32.6,28
22895,-9.8,91
110913,-13.2,78
88962,0.4,77
28326,9.6,92
96113,24.6,40
97411,7.9,62
126622,22.0,37
118952,25.6,26
115924,11.9,66
123073,1.5,52
76782,-15.9,64
86599,17.7,53
69917,-7.0,91
120567,18.4,76
70644,-28.7,74
79540,23.1,60
15974,26.3,12
93255,-0.6,84
44698,27.2,49
85988,7.4,45
5112,1.3,83
43778,19.0,67
65419,-5.4,78
66593,18.9,39
15041,15.5,70
75303,0.7,98
65608,0.8,89
66631,29.2,12
77106,-2.0,88
95576,17.2,76
11942,-2.3,66
20194,24.4,42
12387,0.2,92
86727,17.2,36
131478,23.4,28
62050,20.2,43
96121,29.9,37
37801,30.4,29
105592,-16.0,60
131769,29.8,28
23464,-8.6,68
98913,-8.2,87
68770,4.6,90
67069,23.6,31
1256,0.1,77
66817,20.0,49
55860,26.2,24
118001,-2.1,85
118626,4.9,89
53581,-1.3,94
60259,8.1,44
27696,11.8,63
135157,-3.3,90
72185,26.8,38
111280,2.4,93
44919,25.7,28
3561,32.1,21
126408,36.5,11
51465,7.3,65
130897,9.5,78
16113,-0.3,90
108937,23.2,46
34145,-2.5,95
18005,-10.8,92
7064,3.3,84
136232,20.2,29
17651,0.2,82
127680,-10.3,92
91442,22.8,48
83486,-0.5,96
38373,22.9,35
132129,19.2,54
44642,15.6,65
20216,30.8,41
47884,1.2,89
120740,23.2,38
14231,30.1,22
82117,-9.4,88
12455,-4.2,77
83580,14.0,41
134892,-5.3,78
59776,5.0,85
75943,-9.1,63
23080,-6.3,63
89665,15.2,62
49193,19.8,46
58603,-9.3,88
121657,12.1,33
83887,12.7,43
125129,28.8,35
16319,-0.4,98
94528,1.4,80
68924,16.8,35
76849,-2.0,96
127194,0.8,76
115124,20.1,40
4903,4.9,87
111582,-19.2,80
117279,4.7,42
136835,18.4,52
43282,18.2,77
108639,19.3,57
47414,-10.6,68
134451,-2.7,62
73307,27.2,27
94446,8.1,52
9956,13.1,56
113234,7.8,68
11425,-9.1,70
61782,24.0,43
28600,4.4,89
56705,15.4,72
10815,6.6,68
88286,-4.1,84
29823,-17.2,87
35288,-5.3,90
20801,14.2,92
56520,20.0,30
108935,22.6,46
56182,27.4,37
97597,9.4,89
59017,-13.4,61
11491,-7.1,88
121168,2.3,78
13996,13.8,66
105106,3.9,98
22237,16.1,21
54778,17.7,45
13900,7.5,89
21800,20.1,24
46759,-8.0,71
68663,23.8,33
63481,10.0,57
90582,34.1,20
67864,37.0,21
19778,21.8,40
62403,10.8,47
70890,-3.3,69
78003,16.5,33
78499,16.0,54
32564,28.1,36
103960,15.8,64
65693,5.6,84
54894,8.9,93
94813,-3.3,92
57074,7.6,97
8932,24.4,42
256,-5.5,92
63704,3.4,85
82029,-0.3,90
100552,-3.1,68
91478,21.9,50
72840,27.2,39
86698,3.7,82
121964,-3.5,85
122849,-12.8,87
34554,-3.8,87
132923,5.9,80
114571,24.5,41
54810,16.6,49
11445,-2.8,67
129783,5.0,88
132721,9.6,58
128201,-4.7,69
80055,15.5,75
46485,-18.2,82
36262,-1.5,88
79352,22.8,68
103184,16.9,51
125880,24.8,37
47433,-11.4,72
89931,14.6,85
109976,18.1,36
84284,13.3,61
17995,-3.0,73
644,-2.4,91
54420,5.8,41
15753,25.1,36
132991,2.8,39
41488,-4.7,84
6143,-2.8,95
24481,-4.5,84
20798,11.8,94
107915,26.7,27
120365,25.7,39
99311,-7.3,74
111532,-8.7,83
83399,10.8,45
40054,19.0,53
120715,29.6,20
116601,-9.2,67
8617,28.4,35
66364,10.3,56
70397,-5.0,91
105639,-21.2,73
35670,-2.6,78
96648,32.8,32
75716,-12.9,69
32133,28.9,31
127091,19.3,35
90550,31.8,25
62069,28.6,33
103992,8.0,90
53070,-15.9,88
125472,20.1,59
1397,-4.9,90
132984,16.5,19
90522,22.8,54
23155,-7.0,88
112980,13.7,61
123258,1.4,89
94073,2.4,82
8464,11.0,85
54367,11.4,83
10132,18.5,35
20429,18.6,86
135345,-3.0,95
117315,-11.8,78
34666,2.2,97
78032,18.0,40
23325,-6.7,91
15112,29.7,40
940,-11.0,85
20518,26.2,45
120084,31.4,28
128106,-0.9,73
125122,20.8,59
44288,19.6,52
85883,12.6,38
2581,23.1,30
53012,-16.8,79
113233,7.4,66
2167,24.9,34
87992,-13.6,57
36340,13.6,42
127934,-4.0,78
92741,6.4,61
15725,12.8,56
11505,-6.3,84
71037,-17.0,85
31072,10.0,79
95776,14.2,93
71139,-4.6,96
131872,21.1,49
84804,31.7,21
129622,9.2,76
69242,5.8,67
90040,28.2,38
69540,3.1,90
8852,18.6,51
127907,-6.3,81
13592,9.0,75
108467,15.8,54
127797,-2.0,79
68473,23.3,23
30698,-6.1,91
478,-3.0,81
103939,14.6,48
67436,23.0,57
32131,20.6,60
50982,18.8,43
98306,-1.9,71
129494,-6.2,86
63754,5.1,95
89701,26.6,39
67625,35.8,25
85021,22.4,34
16435,9.3,67
42613,17.6,81
64768,-6.4,89
25584,20.2,32
34988,-7.7,78
9400,21.6,67
69512,-5.4,90
102256,11.8,81
32551,35.8,25
98652,-5.0,91
